market,id,address,product,confidence,reason_code,reason,candidate,parcel_account,depth_ft
index,pmt_832-e-27th-st-77009,"832 E 27th St, Houston, TX 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""832 E 27th St, Houston, TX 77009"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""no parcel, no legal""}; no legal; units=1 (one address); master_size=None (none); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none",Unknown,,
index,pmt_631-mazal-pvt-ln-77009,"631 Mazal (Pvt) Ln, Houston, TX 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""631 Mazal (Pvt) Ln, Houston, TX 77009"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""legal claims 3 lots but only 4,170 sf""}; no legal; units=1 (one address); master_size=3 (25114941); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none",Unknown,,
index,2131191542,"1115 Adele St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1115 Adele St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""4,999 sf = 100% of plat median 5,000""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.0001; geometry=HCAD unique exact-address polygon; parcel=0350120050008; parcel_history=none",Single Lot,0350120050008,100.0001
index,2131437247,"205 E 24th St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""205 E 24th St, Houston, Tx 77008"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,298 sf full lot""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.2215; geometry=HCAD unique exact-address polygon; parcel=0562770000003; parcel_history=none",Single Lot,0562770000003,100.2215
index,2131387479,"932 W Temple St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""932 W Temple St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,284 sf full lot""}; replat child; units=1 (one address); master_size=None (none); depth_ft=106.4632; geometry=HCAD unique exact-address polygon; parcel=0621330190002; parcel_history=none",Split Lot,0621330190002,106.4632
index,2131074923,"707 E 6th 1/2 St, Houston, Tx 77007",Unknown,unknown,HELD_TRIAGE,"{""address"": ""707 E 6th 1/2 St, Houston, Tx 77007"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""24,983 sf \u2014 larger than any Heights full lot""}; assembled 3 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=202.116; geometry=HCAD unique exact-address polygon; parcel=0350290550020; parcel_history=none",Unknown,0350290550020,202.116
index,2131186526,"404 W 21st St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""404 W 21st St, Houston, Tx 77008"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""29,473 sf \u2014 larger than any Heights full lot""}; assembled 9 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=224.9905; geometry=HCAD unique exact-address polygon; parcel=0200800000001; parcel_history=none",Unknown,0200800000001,224.9905
index,2131187484,"1808 N Shepherd Dr, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1808 N Shepherd Dr, Houston, Tx 77008"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""19,650 sf \u2014 larger than any Heights full lot""}; reserve/replat; units=1 (one address); master_size=None (none); depth_ft=150.1282; geometry=HCAD unique exact-address polygon; parcel=1455700010001; parcel_history=none",Split Lot,1455700010001,150.1282
index,2131191607,"1025 Adele St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1025 Adele St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,371 sf full lot""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.0; geometry=HCAD unique exact-address polygon; parcel=0350120060004; parcel_history=none",Single Lot,0350120060004,100.0
index,2131200768,"902 W 22nd St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""902 W 22nd St, Houston, Tx 77008"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""23,940 sf \u2014 larger than any Heights full lot""}; assembled 3 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=163.8547; geometry=HCAD unique exact-address polygon; parcel=0610190010019; parcel_history=none",Unknown,0610190010019,163.8547
index,2131240334,"745 E 11th 1/2 St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""745 E 11th 1/2 St, Houston, Tx 77008"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""12,473 sf \u2014 larger than any Heights full lot""}; assembled 2 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=124.923; geometry=HCAD unique exact-address polygon; parcel=0350190360013; parcel_history=none",Unknown,0350190360013,124.923
index,2131318291,"1211 Gibbs St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1211 Gibbs St, Houston, Tx 77009"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""20,491 sf \u2014 larger than any Heights full lot""}; assembled 6 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=196.7673; geometry=HCAD unique exact-address polygon; parcel=0350930450029; parcel_history=none",Unknown,0350930450029,196.7673
index,pmt_835-lawrence-st-77007,"835 Lawrence St, Houston, TX 77007",Unknown,unknown,HELD_TRIAGE,"{""address"": ""835 Lawrence St, Houston, TX 77007"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""legal claims 3 lots but only 5,700 sf""}; assembled 4 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=100.5315; geometry=HCAD unique exact-address polygon; parcel=0621980020043; parcel_history=none",Unknown,0621980020043,100.5315
index,pmt_710-le-green-st-77008,"710 Le Green St, Houston, TX 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""710 Le Green St, Houston, TX 77008"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,043 sf full lot""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.2083; geometry=HCAD unique exact-address polygon; parcel=0520390000072; parcel_history=none",Single Lot,0520390000072,100.2083
index,pmt_845-w-23rd-st-a-77008,"845 W 23rd St A, Houston, TX 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""845 W 23rd St A, Houston, TX 77008"", ""bucket"": ""RESOLVED-SPLIT"", ""reason"": ""2 lettered units on one parcel (6,550 sf)""}; no legal; units=2 (distinct address unit letters); master_size=None (none); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none",Split Lot,,
index,pmt_845-w-23rd-st-b-77008,"845 W 23rd St B, Houston, TX 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""845 W 23rd St B, Houston, TX 77008"", ""bucket"": ""RESOLVED-SPLIT"", ""reason"": ""2 lettered units on one parcel (6,550 sf)""}; no legal; units=2 (distinct address unit letters); master_size=None (none); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none",Split Lot,,
index,pmt_606-link-rd-f-77009,"606 Link Rd F, Houston, TX 77009",Common Driveway,high,V9_VERIFIED,"replat child; units=7 (distinct address unit letters); master_size=7 (26012766); depth_ft=85.5613; geometry=HCAD unique exact-address polygon; parcel=1496850010002; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0400590000012'], 'children': ['1496850010008', '1496850010001', '1496850010002', '1496850010003', '1496850010004', '1496850010005', '1496850010006', '1496850010007'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1496850010002,85.5613
index,pmt_606-link-rd-e-77009,"606 Link Rd E, Houston, TX 77009",Common Driveway,high,V9_VERIFIED,"replat child; units=7 (distinct address unit letters); master_size=7 (26012766); depth_ft=83.579; geometry=HCAD unique exact-address polygon; parcel=1496850010003; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0400590000012'], 'children': ['1496850010008', '1496850010001', '1496850010002', '1496850010003', '1496850010004', '1496850010005', '1496850010006', '1496850010007'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1496850010003,83.579
index,pmt_606-link-rd-d-77009,"606 Link Rd D, Houston, TX 77009",Common Driveway,high,V9_VERIFIED,"replat child; units=7 (distinct address unit letters); master_size=7 (26012766); depth_ft=80.1898; geometry=HCAD unique exact-address polygon; parcel=1496850010004; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0400590000012'], 'children': ['1496850010008', '1496850010001', '1496850010002', '1496850010003', '1496850010004', '1496850010005', '1496850010006', '1496850010007'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1496850010004,80.1898
index,pmt_606-link-rd-c-77009,"606 Link Rd C, Houston, TX 77009",Common Driveway,high,V9_VERIFIED,"replat child; units=7 (distinct address unit letters); master_size=7 (26012766); depth_ft=76.8006; geometry=HCAD unique exact-address polygon; parcel=1496850010005; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0400590000012'], 'children': ['1496850010008', '1496850010001', '1496850010002', '1496850010003', '1496850010004', '1496850010005', '1496850010006', '1496850010007'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1496850010005,76.8006
index,pmt_606-link-rd-b-77009,"606 Link Rd B, Houston, TX 77009",Common Driveway,high,V9_VERIFIED,"replat child; units=7 (distinct address unit letters); master_size=7 (26012766); depth_ft=73.4113; geometry=HCAD unique exact-address polygon; parcel=1496850010006; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0400590000012'], 'children': ['1496850010008', '1496850010001', '1496850010002', '1496850010003', '1496850010004', '1496850010005', '1496850010006', '1496850010007'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1496850010006,73.4113
index,pmt_606-link-rd-a-77009,"606 Link Rd A, Houston, TX 77009",Common Driveway,high,V9_VERIFIED,"replat child; units=7 (distinct address unit letters); master_size=7 (26012766); depth_ft=70.0221; geometry=HCAD unique exact-address polygon; parcel=1496850010007; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0400590000012'], 'children': ['1496850010008', '1496850010001', '1496850010002', '1496850010003', '1496850010004', '1496850010005', '1496850010006', '1496850010007'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1496850010007,70.0221
index,pmt_4616-eli-st-c-77007,"4616 Eli St C, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,"replat child; units=3 (distinct address unit letters); master_size=6 (26014116); depth_ft=50.0001; geometry=HCAD unique exact-address polygon; parcel=1487810010001; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0072670000003'], 'children': ['1487810010007', '1487810010006', '1487810010001', '1487810010002', '1487810010005', '1487810010003', '1487810010004'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1487810010001,50.0001
index,pmt_4612-eli-st-b-77007,"4612 Eli St B, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,"replat child; units=3 (distinct address unit letters); master_size=6 (26014116); depth_ft=49.9999; geometry=HCAD unique exact-address polygon; parcel=1487810010005; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0072670000003'], 'children': ['1487810010007', '1487810010006', '1487810010001', '1487810010002', '1487810010005', '1487810010003', '1487810010004'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1487810010005,49.9999
index,pmt_2311-roy-cir-77007,"2311 Roy Cir, Houston, TX 77007",Unknown,unknown,UNVERIFIED_PLAT,replat child; units=1 (one address); master_size=None (none); depth_ft=120.8933; geometry=HCAD unique exact-address polygon; parcel=0800710000011; parcel_history=none,Split Lot,0800710000011,120.8933
index,pmt_1019-e-7th-st-77009,"1019 E 7th St, Houston, TX 77009",Single Lot,high,V9_VERIFIED,one whole lot; units=1 (one address); master_size=None (none); depth_ft=133.2179; geometry=HCAD unique exact-address polygon; parcel=0620700000014; parcel_history=none,Single Lot,0620700000014,133.2179
index,pmt_4616-eli-st-a-77007,"4616 Eli St A, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,"replat child; units=3 (distinct address unit letters); master_size=6 (26014116); depth_ft=50.0001; geometry=HCAD unique exact-address polygon; parcel=1487810010003; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0072670000003'], 'children': ['1487810010007', '1487810010006', '1487810010001', '1487810010002', '1487810010005', '1487810010003', '1487810010004'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1487810010003,50.0001
index,2131085991,"1439 Laird St, Houston, Tx 77008",Unknown,unknown,ASSEMBLED_REVIEW,assembled 4 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=100.001; geometry=HCAD unique exact-address polygon; parcel=0391180000610; parcel_history=none,Unknown,0391180000610,100.001
index,2131191490,"1133 Adele St, Houston, Tx 77009",Single Lot,high,V9_VERIFIED,one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.4207; geometry=HCAD unique exact-address polygon; parcel=0350120050003; parcel_history=none,Single Lot,0350120050003,100.4207
index,2131043751,"1440 Arlington St, Houston, Tx 77008",Single Lot,high,V9_VERIFIED,one whole lot; units=1 (one address); master_size=None (none); depth_ft=131.9998; geometry=HCAD unique exact-address polygon; parcel=0201560000022; parcel_history=none,Single Lot,0201560000022,131.9998
index,2131283575,"1619 Cortlandt St, Houston, Tx 77008",Split Lot,high,V9_VERIFIED,lot + fragment; units=1 (one address); master_size=None (none); depth_ft=132.483; geometry=HCAD unique exact-address polygon; parcel=0201120000008; parcel_history=none,Split Lot,0201120000008,132.483
index,2131284732,"1424 Ashland St, Houston, Tx 77008",Split Lot,high,V9_VERIFIED,lot + fragment; units=1 (one address); master_size=None (none); depth_ft=132.0742; geometry=HCAD unique exact-address polygon; parcel=0201480000026; parcel_history=none,Split Lot,0201480000026,132.0742
index,2131249205,"813 Bayland Ave, Houston, Tx 77009",Common Driveway,high,V9_VERIFIED,fragment only; units=1 (one address); master_size=None (none); depth_ft=98.8082; geometry=HCAD unique exact-address polygon; parcel=0373060000011; parcel_history=none,Common Driveway,0373060000011,98.8082
index,2131475807,"1811 W 14th 1/2 St, Houston, Tx 77008",Unknown,unknown,UNVERIFIED_PLAT,replat child; units=1 (one address); master_size=None (none); depth_ft=107.2999; geometry=HCAD unique exact-address polygon; parcel=0720130080014; parcel_history=none,Split Lot,0720130080014,107.2999
index,2131374679,"1129 Highland St, Houston, Tx 77009",Single Lot,high,V9_VERIFIED,one whole lot; units=1 (one address); master_size=None (none); depth_ft=98.7818; geometry=HCAD unique exact-address polygon; parcel=0620600000011; parcel_history=none,Single Lot,0620600000011,98.7818
index,2131191859,"1014 Robbie St, Houston, Tx 77009",Single Lot,high,V9_VERIFIED,one whole lot; units=1 (one address); master_size=None (none); depth_ft=101.5787; geometry=HCAD unique exact-address polygon; parcel=0350120070014; parcel_history=none,Single Lot,0350120070014,101.5787
index,2131208519,"1005 E 27th St, Houston, Tx 77009",Unknown,unknown,ASSEMBLED_REVIEW,assembled 2 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=121.3685; geometry=HCAD unique exact-address polygon; parcel=0350820240025; parcel_history=none,Unknown,0350820240025,121.3685
index,2131191265,"1031 Nadine St, Houston, Tx 77009",Single Lot,high,V9_VERIFIED,one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.0002; geometry=HCAD unique exact-address polygon; parcel=0350110030003; parcel_history=none,Single Lot,0350110030003,100.0002
index,2131227325,"206 Tabor St, Houston, Tx 77009",Single Lot,high,V9_VERIFIED,one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.0001; geometry=HCAD unique exact-address polygon; parcel=0330800000004; parcel_history=none,Single Lot,0330800000004,100.0001
index,2131271381,"1604 Spring St, Houston, Tx 77007",Unknown,unknown,UNVERIFIED_PLAT,replat child; units=1 (one address); master_size=None (none); depth_ft=149.9988; geometry=HCAD unique exact-address polygon; parcel=0142570000007; parcel_history=none,Split Lot,0142570000007,149.9988
index,2131285466,"1017 Rutland St, Houston, Tx 77008",Unknown,unknown,ASSEMBLED_REVIEW,assembled 2 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=132.0533; geometry=HCAD unique exact-address polygon; parcel=0202090000013; parcel_history=none,Unknown,0202090000013,132.0533
index,2131312302,"617 Peddie St, Houston, Tx 77008",Single Lot,high,V9_VERIFIED,one whole lot; units=1 (one address); master_size=None (none); depth_ft=147.4272; geometry=HCAD unique exact-address polygon; parcel=0520370000001; parcel_history=none,Single Lot,0520370000001,147.4272
index,2131360419,"1144 Dorothy St, Houston, Tx 77008",Single Lot,high,V9_VERIFIED,one whole lot; units=1 (one address); master_size=None (none); depth_ft=120.0586; geometry=HCAD unique exact-address polygon; parcel=0600830020027; parcel_history=none,Single Lot,0600830020027,120.0586
index,2131370516,"912 Robbie St, Houston, Tx 77009",Unknown,unknown,UNVERIFIED_PLAT,replat child; units=1 (one address); master_size=None (none); depth_ft=100.0009; geometry=HCAD unique exact-address polygon; parcel=0513500000012; parcel_history=none,Split Lot,0513500000012,100.0009
index,2131374781,"1126 Bayland Ave, Houston, Tx 77009",Single Lot,high,V9_VERIFIED,one whole lot; units=1 (one address); master_size=None (none); depth_ft=101.9019; geometry=HCAD unique exact-address polygon; parcel=0620640000006; parcel_history=none,Single Lot,0620640000006,101.9019
index,2131377369,"1214 Farwood St, Houston, Tx 77009",Unknown,unknown,UNVERIFIED_PLAT,replat child; units=1 (one address); master_size=None (none); depth_ft=102.2823; geometry=HCAD unique exact-address polygon; parcel=0571440000007; parcel_history=none,Split Lot,0571440000007,102.2823
index,2131377371,"1317 Oleander St, Houston, Tx 77009",Unknown,unknown,UNVERIFIED_PLAT,replat child; units=1 (one address); master_size=None (none); depth_ft=101.4819; geometry=HCAD unique exact-address polygon; parcel=0571440000011; parcel_history=none,Split Lot,0571440000011,101.4819
index,2131377372,"1315 Oleander St, Houston, Tx 77009",Unknown,unknown,UNVERIFIED_PLAT,replat child; units=1 (one address); master_size=None (none); depth_ft=99.3605; geometry=HCAD unique exact-address polygon; parcel=0571440000012; parcel_history=none,Common Driveway,0571440000012,99.3605
index,pmt_4327-center-st-77007,"4327 Center St, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,replat child; units=1 (one address); master_size=4 (24053698); depth_ft=59.4492; geometry=HCAD unique exact-address polygon; parcel=1440920010004; parcel_history=none,Common Driveway,1440920010004,59.4492
index,pmt_4325-center-st-77007,"4325 Center St, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,replat child; units=1 (one address); master_size=4 (24053698); depth_ft=59.4491; geometry=HCAD unique exact-address polygon; parcel=1440920010003; parcel_history=none,Common Driveway,1440920010003,59.4491
index,pmt_4323-center-st-77007,"4323 Center St, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,replat child; units=1 (one address); master_size=4 (24053698); depth_ft=59.4493; geometry=HCAD unique exact-address polygon; parcel=1440920010002; parcel_history=none,Common Driveway,1440920010002,59.4493
index,pmt_4105-allen-st-77007,"4105 Allen St, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,replat child; units=1 (one address); master_size=3 (24047986); depth_ft=69.7364; geometry=HCAD unique exact-address polygon; parcel=1343540010007; parcel_history=none,Common Driveway,1343540010007,69.7364
index,pmt_4107-allen-st-77007,"4107 Allen St, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,replat child; units=1 (one address); master_size=3 (24047986); depth_ft=69.674; geometry=HCAD unique exact-address polygon; parcel=1343540010008; parcel_history=none,Common Driveway,1343540010008,69.674
index,pmt_4103-allen-st-77007,"4103 Allen St, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,replat child; units=1 (one address); master_size=3 (24047986); depth_ft=69.5128; geometry=HCAD unique exact-address polygon; parcel=1343540010006; parcel_history=none,Common Driveway,1343540010006,69.5128
index,pmt_1918-johnson-st-77007,"1918 Johnson St, Houston, TX 77007",Unknown,unknown,UNVERIFIED_PLAT,replat child; units=1 (one address); master_size=None (none); depth_ft=88.1904; geometry=HCAD unique exact-address polygon; parcel=1478670010002; parcel_history=none,Common Driveway,1478670010002,88.1904
index,pmt_1520-winter-st-77007,"1520 Winter St, Houston, TX 77007",Unknown,unknown,UNVERIFIED_PLAT,replat child; units=1 (one address); master_size=None (none); depth_ft=65.7691; geometry=HCAD unique exact-address polygon; parcel=1477970010006; parcel_history=none,Common Driveway,1477970010006,65.7691
index,pmt_706-e-7th-st-77007,"706 E 7th St, Houston, TX 77007",Unknown,unknown,ASSEMBLED_REVIEW,assembled 3 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=124.9997; geometry=HCAD unique exact-address polygon; parcel=0350290550001; parcel_history=none,Unknown,0350290550001,124.9997
index,pmt_818-lawrence-st-77007,"818 Lawrence St, Houston, TX 77007",Unknown,unknown,ASSEMBLED_REVIEW,assembled 2 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=100.0041; geometry=HCAD unique exact-address polygon; parcel=0621980010011; parcel_history=none,Unknown,0621980010011,100.0041
index,pmt_406-columbia-st-77007,"406 Columbia St, Houston, TX 77007",Split Lot,high,V9_VERIFIED,"replat child; units=1 (one address); master_size=None (none); depth_ft=132.0; geometry=HCAD unique exact-address polygon; parcel=1482440010001; parcel_history={'event': 'SPLIT', 'vintage': '2024_Oct->2025_Oct', 'parents': ['1414060010001'], 'children': ['1480720010001', '1480720010002', '1482440010001', '1482430010001', '1482430010002'], 'source': 'refresh/parcel_events.json'}",Split Lot,1482440010001,132.0
index,pmt_5111-allen-st-77007,"5111 Allen St, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,"replat child; units=1 (one address); master_size=2 (24124941); depth_ft=53.311; geometry=HCAD unique exact-address polygon; parcel=1476850010002; parcel_history={'event': 'SPLIT', 'vintage': '2024_Oct->2025_Oct', 'parents': ['0072610000007'], 'children': ['1476850010003', '1476850010002', '1476850010001'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1476850010002,53.311
index,pmt_5113-allen-st-77007,"5113 Allen St, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,"replat child; units=1 (one address); master_size=2 (24124941); depth_ft=54.45; geometry=HCAD unique exact-address polygon; parcel=1476850010001; parcel_history={'event': 'SPLIT', 'vintage': '2024_Oct->2025_Oct', 'parents': ['0072610000007'], 'children': ['1476850010003', '1476850010002', '1476850010001'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1476850010001,54.45
index,pmt_717-e-5th-1-2-st-77007,"717 E 5th 1/2 St, Houston, TX 77007",Unknown,unknown,UNVERIFIED_PLAT,replat child; units=1 (one address); master_size=None (none); depth_ft=125.056; geometry=HCAD unique exact-address polygon; parcel=1464340010002; parcel_history=none,Split Lot,1464340010002,125.056
index,pmt_702-e-8th-st-77007,"702 E 8th St, Houston, TX 77007",Single Lot,high,V9_VERIFIED,one whole lot; units=1 (one address); master_size=None (none); depth_ft=124.9462; geometry=HCAD unique exact-address polygon; parcel=0350270520001; parcel_history=none,Single Lot,0350270520001,124.9462
index,pmt_1521-ovid-st-77007,"1521 Ovid St, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,"replat child; units=1 (one address); master_size=None (none); depth_ft=99.2001; geometry=HCAD unique exact-address polygon; parcel=0142580000024; parcel_history={'event': 'SPLIT', 'vintage': '2024_Oct->2025_Oct', 'parents': ['0142580000003'], 'children': ['0142580000003', '0142580000024'], 'source': 'refresh/parcel_events.json'}",Common Driveway,0142580000024,99.2001
index,pmt_5109-allen-st-77007,"5109 Allen St, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,"replat child; units=1 (one address); master_size=None (none); depth_ft=53.3111; geometry=HCAD unique exact-address polygon; parcel=1476850010003; parcel_history={'event': 'SPLIT', 'vintage': '2024_Oct->2025_Oct', 'parents': ['0072610000007'], 'children': ['1476850010003', '1476850010002', '1476850010001'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1476850010003,53.3111
index,pmt_513-w-8th-st-77007,"513 W 8th St, Houston, TX 77007",Split Lot,high,V9_VERIFIED,fragment only; units=1 (one address); master_size=None (none); depth_ft=100.0002; geometry=HCAD unique exact-address polygon; parcel=0202380000038; parcel_history=none,Split Lot,0202380000038,100.0002
index,pmt_1522-winter-st-77007,"1522 Winter St, Houston, TX 77007",Unknown,unknown,UNVERIFIED_PLAT,replat child; units=1 (one address); master_size=None (none); depth_ft=69.14; geometry=HCAD unique exact-address polygon; parcel=1477970010007; parcel_history=none,Common Driveway,1477970010007,69.14
index,pmt_1610-johnson-st-77007,"1610 Johnson St, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,replat child; units=1 (one address); master_size=2 (24115206); depth_ft=47.0001; geometry=HCAD unique exact-address polygon; parcel=1477970010002; parcel_history=none,Common Driveway,1477970010002,47.0001
index,pmt_404-columbia-st-77007,"404 Columbia St, Houston, TX 77007",Split Lot,high,V9_VERIFIED,"replat child; units=1 (one address); master_size=None (none); depth_ft=132.0001; geometry=HCAD unique exact-address polygon; parcel=1480720010002; parcel_history={'event': 'SPLIT', 'vintage': '2024_Oct->2025_Oct', 'parents': ['1414060010001'], 'children': ['1480720010001', '1480720010002', '1482440010001', '1482430010001', '1482430010002'], 'source': 'refresh/parcel_events.json'}",Split Lot,1480720010002,132.0001
index,pmt_4605-nolda-st-77007,"4605 Nolda St, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,"replat child; units=1 (one address); master_size=None (none); depth_ft=99.9998; geometry=HCAD unique exact-address polygon; parcel=1478650010001; parcel_history={'event': 'SPLIT', 'vintage': '2024_Oct->2025_Oct', 'parents': ['0072840000010'], 'children': ['1478650010001', '1478650010002'], 'source': 'refresh/parcel_events.json'}",Common Driveway,1478650010001,99.9998
index,pmt_4133-kolb-st-a-77007,"4133 Kolb St A, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,replat child; units=2 (distinct address unit letters); master_size=2 (25003422); depth_ft=94.9999; geometry=HCAD unique exact-address polygon; parcel=1467550010001; parcel_history=none,Common Driveway,1467550010001,94.9999
index,pmt_4133-kolb-st-b-77007,"4133 Kolb St B, Houston, TX 77007",Common Driveway,high,V9_VERIFIED,replat child; units=2 (distinct address unit letters); master_size=2 (25003422); depth_ft=94.9999; geometry=HCAD unique exact-address polygon; parcel=1467550010002; parcel_history=none,Common Driveway,1467550010002,94.9999
index,pmt_5114-eigel-st-77007,"5114 Eigel St, Houston, TX 77007",Unknown,unknown,UNVERIFIED_PLAT,replat child; units=1 (one address); master_size=None (none); depth_ft=100.0001; geometry=HCAD unique exact-address polygon; parcel=0072760000004; parcel_history=none,Split Lot,0072760000004,100.0001
index,pmt_1308-edwards-st-b-77007,"1308 Edwards St B, Houston, TX 77007",Split Lot,high,V9_VERIFIED,"replat child; units=2 (distinct address unit letters); master_size=2 (25048881); depth_ft=100.0001; geometry=HCAD unique exact-address polygon; parcel=1490260010001; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0050880000002'], 'children': ['1490260010001', '1490260010002'], 'source': 'refresh/parcel_events.json'}",Split Lot,1490260010001,100.0001
index,pmt_1308-edwards-st-a-77007,"1308 Edwards St A, Houston, TX 77007",Split Lot,high,V9_VERIFIED,"replat child; units=2 (distinct address unit letters); master_size=None (none); depth_ft=100.0002; geometry=HCAD unique exact-address polygon; parcel=1490260010002; parcel_history={'event': 'SPLIT', 'vintage': '2025_Oct->2026_Jul', 'parents': ['0050880000002'], 'children': ['1490260010001', '1490260010002'], 'source': 'refresh/parcel_events.json'}",Split Lot,1490260010002,100.0002
